Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Composition-composition-en-040bd687344f34655b854f4b67248074.json	23559	14	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	64	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-16598f252d07b4784b82ba43cf9e847e.json	24564	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	66	9	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-245a2b4a9e3ee4304e5e6cf2b1a252b4.json	7987	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-25bbfa948f4a0b224f9baa1fe481efa8.json	8131	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	24	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-2a9c4333cfd126f2e7b73ad3cafd6949.json	25167	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	67	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-367b9089c0743a2330f4c6e82b40ee41.json	26927	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	72	9	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-3a3583227b4c5b0887f1e0d38269b469.json	29304	15	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	78	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-45f3604d61f93f5f026bea5d5824af10-proc.json	23643	15	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	63	8	0	0	0	0	0	0	1
fsh-generated/resources/Composition-composition-en-45f3604d61f93f5f026bea5d5824af10.json	23632	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	63	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-534e209eb0a3ff60437639cb2015316f.json	7737	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-5aea2ea50d47a8b479a61aec209c957f.json	10574	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	30	6	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-822aeee7cf35efce0583ec39919328fb.json	15538	17	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	44	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-873a1a47330e628770640f9c96c0761e.json	21563	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	58	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-896c7badf9740db2053855cd4e4d6666.json	18501	10	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	51	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-96d7b1b575aa8164c8c2b4cbe70f252a.json	10430	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-aae8d931abe2f2d9085b87555b9bb088.json	8284	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-b6ced64d25ea2c8da6c6099386f14db1.json	15618	10	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	43	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-be76bdf784deea6950583b234f789db2.json	40861	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	107	9	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-en-d88eaaff32ec133d89ec679da88bae62.json	10286	9	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	30	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-2a9c4333cfd126f2e7b73ad3cafd6949.json	103283	18	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	261	12	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-34060417eeae4622c4674a9c4100d2ed.json	19058	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	52	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-7a7ff0f4e1993c2fdabba6c8d9931a52.json	31234	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	81	9	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-873a1a47330e628770640f9c96c0761e.json	103221	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	295	11	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-ac2bb08bb4cc3f51f8c4e3513034c019.json	69771	15	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	179	11	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-af8224f8c853d17daf5ea6782cb5a097.json	15950	10	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	44	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-af8d2f6e4772c29a8ef9fbb165e80d28.json	50387	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	163	9	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-b3a8d58c709a2281d8ad2a590fe81663.json	20140	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	57	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-b6ced64d25ea2c8da6c6099386f14db1.json	51833	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	135	9	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-d4bcbbaec04bf6aceb2f71162205967e.json	19818	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	56	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-es-e722f6782d3f34f86982e14386c8811d.json	15876	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	45	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-proc-es-1846d2b12fecbbb0310cd8c196c98f82.json	106491	22	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	288	15	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-proc-es-e8bd725f64067aeae7994e2b56cd71c1.json	53654	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	159	11	0	0	0	0	0	0	1
fsh-generated/resources/Composition-composition-proc-pt-2065c93918e829bc9508cce4f449e8fd.json	31949	17	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	87	11	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-processed-pt-f4d45353edcb21af3718d3a0df94a4d8.json	27516	15	1	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	77	13	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-pt-2a9c4333cfd126f2e7b73ad3cafd6949.json	27713	37	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	73	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-composition-pt-873a1a47330e628770640f9c96c0761e.json	22968	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-compositionUkEnPersonalizedTalzenna.json	28885	25	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	76	15	0	0	0	0	0	0	0
fsh-generated/resources/Composition-compositionpmixyntha.json	25609	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	69	8	0	0	0	0	0	0	0
fsh-generated/resources/Composition-compositionproductmonographxyntha.json	74895	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	195	10	0	0	0	0	0	0	0
fsh-generated/resources/Composition-compositionsimvastatin20jpi.json	53958	73	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	100	36	0	0	0	0	0	0	0
fsh-generated/resources/Composition-trastazumabjpi.json	56518	82	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	104	37	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-asm-1.json	3031820	110	1	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	7540	248	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-asm-2.json	1001	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-asm-3.json	675	25	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	1
fsh-generated/resources/Ingredient-carbamazepine.json	1387	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-carnubawax.json	990	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-crystallinecellulose.json	1009	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-hypromelose.json	1004	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-2c0c197a41a706fb2549601e635da1f3.json	1609	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-2e8cb2387c664fb619f6b8914767d38f.json	1611	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-acmedrug-acmedruging1.json	1557	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-acmedrug-acmedruging2.json	1114	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-acmedrug-acmedruging3.json	1114	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-aquilea-humantypeicollagen.json	1430	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-aquilea-magnesium.json	1409	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-biktarvy-bictegravirsodium.json	1567	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-biktarvy-croscarmellosesodium.json	1130	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-biktarvy-emtricitabine.json	1559	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-biktarvy-magnesiumstearate.json	1124	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-biktarvy-microcrystallinecellulose.json	1140	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-biktarvy-tenofoviralafenamide.json	1573	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-anhydrouscitricacid.json	1136	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-calciumcarbonate.json	1567	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-cholecalciferol.json	1562	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-hydrogenatedsoybeanoil.json	1577	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-lactosemonohydrate.json	1570	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-macrogol6000.json	1121	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-povidone.json	1112	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-saccharinsodium.json	1127	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-sodium.json	1544	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-sodiumbicarbonate.json	1131	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-sodiumcyclamate.json	1127	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-calciovitaminad-sucrose.json	1545	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-cinitrapide-cinitapride.json	1549	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-cinitrapide-magnesiumstearate.json	1127	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	1	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-cinitrapide-povidoneunspecified.json	1132	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-cinitrapide-silicacolloidalanhydrous.json	1143	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-cinitrapide-starchcorn.json	1114	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-cinitrapide-starchpotato.json	1118	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-dovato-dolutegravirsodium.json	1560	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-dovato-lamivudine.json	1544	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-dovato-magnesiumstearate.json	1122	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-dovato-mannitol.json	1103	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-dovato-microcrystallinecellulose.json	1138	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-dovato-sodiumstarchglycolate.json	1131	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-enbrel-etanercept.json	1550	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-enbrel-mannitol.json	1103	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-enbrel-sucrose.json	1101	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-enbrel-tromethamine.json	1111	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-f4e520e2974f4acb8abe26b607ea5a46.json	1603	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-influenzaavirusadarwin112021h3n2whole.json	1617	3	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-magnesiumchloride.json	1125	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-potassiumchloride.json	1125	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-potassiumdihydrogenphosphate.json	1148	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-sodiumchloride.json	1119	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-sodiumphosphatedibasicdihydrate.json	1157	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-flucelvax-waterforinjections.json	1128	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-hipericoarkopharma-colloidalhydrophobicsilica.json	1153	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-hipericoarkopharma-hypericumperforatuml.json	1579	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-hipericoarkopharma-magnesiumstearate.json	1134	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-hipericoarkopharma-maltodextrin.json	1123	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-hipericoarkopharma-microcrystallinecellulose.json	1150	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-glycerol.json	1247	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-hydrochloricacid.json	1264	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-insulinlispro.json	1697	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-metacresol.json	1251	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-sodiumhydroxide.json	1262	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-sterilewaterforinjection.json	1282	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-trometamol.json	1251	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humalog-zincoxide.json	1250	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-adalimumab.json	1543	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-citricacidmonohydrate.json	1131	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-mannitol.json	1103	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-polysorbate80.json	1114	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-sodiumchloride.json	1116	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-sodiumcitrateunspecifiedform.json	1147	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-sodiumphosphatedibasicdihydrate.json	1154	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-sodiumphosphatemonobasicdihydrate.json	1158	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-humira-sterilewaterforinjection.json	1138	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-ibuprofen-anhydrousdextrose.json	1125	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-ibuprofen-ibuprofen.json	1552	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-ibuprofen-lecithinsoybean.json	1122	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-ibuprofen-sucrose.json	1104	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-carnaubawax.json	1110	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-croscarmellosesodium.json	1128	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-hypromellose.json	1111	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-irbesartan.json	1550	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-lactosemonohydrate.json	1124	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	25	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-macrogol3000.json	1112	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-magnesiumstearate.json	1122	3	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-microcrystallinecellulose.json	1138	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-silicondioxide.json	1116	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-karvea-titaniumdioxide.json	1118	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-mirtazapine-cornstarch.json	1113	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-mirtazapine-hydroxypropylcelluloseunspecified.json	1161	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-mirtazapine-lactosemonohydrate.json	1129	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-mirtazapine-magnesiumstearate.json	1127	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-mirtazapine-mirtazapine.json	1550	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/Ingredient-ingredient-for-mirtazapine-silicacolloidalanhydrous.json	1143	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0
